,msd_id,echo_nest_id,artist,title,year,peak,weeks
8781,TROZZML128F42AD0FA,SOGJOKT12A8C140CA1,Foo Fighters,Best Of You,2005,21,18
8782,TRPJRHS12903CFB77F,SOZBMDA12A8C137059,Wings,Silly Love Songs,2000,19,1
8783,TRPJNBH128F42857CB,SOFEVKW12A8C138455,Melissa Manchester,Don't Cry Out Loud,1978,23,10
8784,TRPJNHA128F932FEE8,SOYSCYH12AB0182F87,Deborah Cox,Sentimental,1995,20,27
8785,TRPJNIJ128F4215E0E,SOZQUPM12A6D4FC451,Boston,We're Ready,1986,15,9
8786,TRPJPGF128F4267264,SOTMSGI12D0219922C,Billy Joel,A Matter Of Trust,1986,18,10
8787,TREEBNN128F42674BF,SOWBBSF12CF5CFD76C,Billy Joel,A Matter Of Trust,1986,18,10
8788,TRPJUXK128F9322C71,SOVDTMK12AB01829D3,Taylor Swift,Untouchable,2009,2,19
8789,TRPJJLO128F428CD0E,SOSQRCS12A58A782C0,Usher,U Got It Bad,2001,32,1
8790,TRPJSUE128E078F515,SOFKCRJ12A67021B58,Lynyrd Skynyrd,You Got That Right,1977,4,69
8791,TRPJSVD12903CF6720,SODBWWP12AB0182C8F,Saliva,Always,2002,20,51
8792,TRPJVET128F92DE5CE,SOSYKLW12A8C1373DB,Brenda Lee,That's All You Gotta Do,1960,14,6
8793,TRVNDUB12903CDCF45,SONDCGR12AB018CF26,Brenda Lee,That's All You Gotta Do,1960,14,6
8794,TRPJODZ128F428406B,SOCKOAD12A8C139068,Los Bravos,Black Is Black,1966,12,4
8795,TRPSBFD128F426762F,SOQONFD12CF5F88B5B,Jennifer Lopez,If You Had My Love,1999,25,1
8796,TRPSFMW128F42AE12A,SOKSLXL12A8C13F0D7,Dixie Chicks,Not Ready To Make Nice,2006,24,4
8797,TRPSFLW128F4224707,SOCHZZE12A58A7A812,Gene Chandler,Man's Temptation,1994,7,71
8798,TRPSFCY128F92F5B73,SOIPTIH12AB017B99D,Bruce Springsteen,Girls In Their Summer Clothes,2007,95,95
8799,TRPSQTO128F427009C,SODFKCJ12A8C136A26,The O'Jays,For The Love Of Money,1973,16,9
8800,TRPSICF128E078F8B5,SOOBONE12A6701F6C9,Eazy-E,Boyz-N-The Hood,1989,2,50
8801,TRPSIQO128F4265FB8,SONYRDR12A8C131ED8,Ty Herndon,Hands Of A Working Man,1998,14,47
8802,TRPSAJF128F428AC86,SOOODYI12A8C14180F,The Emotions,Put A Little Love Away,1977,6,73
8803,TRPSTZF128F4245E93,SOQELRD12A6D4FD2A8,Foreigner,Hot Blooded,1978,17,3
8804,TRPSLCW128F9301F83,SOTHQRU12A58A78698,Creedence Clearwater Revival,I Put A Spell On You,1968,9,58
8805,TRVWHYI128F429FC17,SORAXTR12AF72A1209,Creedence Clearwater Revival,I Put A Spell On You,1968,9,58
8806,TRPSJWX128F92E5ACC,SOYMEBT12A58A7DE9C,Craig Morgan,This Ain't Nothin',2010,13,83
8807,TRPSSCO128F426AF1F,SOBGNMG12A8C133DFD,Foreigner,Waiting For A Girl Like You,1981,23,2
8808,TRPSKNO12903CEA12B,SOWCHLW12AC4688E5B,Del Shannon,So Long Baby,1961,10,28
8809,TRPVGFU128F426A577,SOSKEGE12A8C134A86,Cypress Hill,Boom Biddy Bye Bye,1995,3,87
8810,TRPVHPU128E0793807,SOGFBVF12A679D7E24,Haddaway,What Is Love,1993,26,11
8811,TRPVBPL128E0789CFA,SOHRNDT12A6701D43B,Nelly,N Dey Say,2004,7,64
8812,TRVMENV128E0789CF9,SODBUWC12A6701D43C,Nelly,N Dey Say,2004,7,64
8813,TRDZLOC128E07849CF,SONOWHX12A6701E6EE,Nelly,N Dey Say,2004,7,64
8814,TRPVQGU128F931ED7D,SOLRPJX12A58A79808,Guns N' Roses,Live And Let Die,1991,16,33
8815,TRVVIKW128E0792982,SOLRPJX12A58A79808,Guns N' Roses,Live And Let Die,1991,16,33
8816,TRPVQSL128F1458409,SOUREIQ12A6D4F7E64,Paula Abdul,Knocked Out,1988,13,41
8817,TRPVTMB128F4266418,SONDPMB12A8C13185F,Simon & Garfunkel,Cecilia,1970,13,4
8818,TRPVLWD128E0788CA3,SOAVORA12A6701F40F,Foxy,Get Off,2005,21,9
8819,TRPVJZG128F4242DF8,SOJWNDP12A8C134EE5,Toby Keith,Big Blue Note,2005,12,55
8820,TRPVJTE128F92F072B,SOLAQCX12AB017A7B1,James & Bobby Purify,Shake A Tail Feather,1990,9,25
8821,TRLUZIU128F42AB207,SOHNQLY12A8C13F74F,James & Bobby Purify,Shake A Tail Feather,1990,9,25
8822,TRPVVME12903D07391,SORSRUT12A8C13BD07,Glass Tiger,Don't Forget Me (When I'm Gone),1986,24,2
8823,TRLUQMQ128F1465352,SOQWYWO12A58A7A32B,Glass Tiger,Don't Forget Me (When I'm Gone),1986,24,2
8824,TRPDFCH128F42B129A,SOLPZOY12A8C13E414,Boz Scaggs,Breakdown Dead Ahead,1980,14,15
8825,TRPDXIG12903CF4831,SOEXVGC12AC96184CC,Sugar Ray,Falls Apart,1999,20,29
8826,TRPOMZU128F92D2FE0,SOINQNB12A8C142144,David Soul,Don't Give Up On Us,1993,19,1
8827,TRPOGEV128F148FE26,SOPWQEL12A6D4F8C37,U2,All I Want Is You,1988,4,83
8828,TRPOCEV12903CBA78B,SOGUKKE12A8C13D4A7,Fatboy Slim,The Rockafeller Skank,1998,27,76
8829,TREZBFM128F428508A,SOQHADG12A6D22728F,Fatboy Slim,The Rockafeller Skank,1998,27,76
8830,TRPORYL128F1494B07,SOZTJUN12A6D4F87B3,Sonny James,You're The Only World I Know,1990,6,91
8831,TRPORHV128F9322512,SOPLOQG12A8C13D791,Naughty By Nature,O.P.P.,1991,21,6
8832,TRPOFPD128F92F37C3,SOELBGG12AF72A5A2B,Eric Carmen,Sunrise,1975,10,34
8833,TRPOTGV128F4266984,SODVIOE12A8C13076C,Edgar Winter's White Trash,Keep Playin' That Rock 'N' Roll,2002,11,70
8834,TRPOJFZ12903CDA3C3,SOASXOV12AC96187E9,Roxette,The Look,1988,19,1
8835,TRPODNB128E0791D03,SOCLEPU12A67020E7E,Bobby Moore & The Rhythm Aces,Searching For My Love,1966,10,27
8836,TRJJIZH128F92F6250,SOGQCZW12A6D4F5A08,Bobby Moore & The Rhythm Aces,Searching For My Love,1966,10,27
8837,TRPOXRT128F1477884,SOGEBOU12A58A803B8,Tears For Fears,Change,1983,6,73
8838,TRPXHLA128F93364F0,SOMIVZI12AB01819EE,Shakin' Stevens,I Cry Just A Little Bit,1983,6,67
8839,TRPXCKF128F932FC02,SONJAEJ12AB0182977,The Hombres,Let It Out (Let It All Hang Out),1988,13,12
8840,TRTZKNU128F92D3FFE,SOJUEKL12A8C140684,The Hombres,Let It Out (Let It All Hang Out),1988,13,12
8841,TRPXBFK128F145A6C3,SOSJEPE12D0219219F,Donna Summer,Hot Stuff,1979,21,1
8842,TRPXNJN128F92F0133,SOITAFB12A8C14267C,Donnie Brooks,Doll House,2001,10,31
8843,TRPXPIK128F146884B,SOUOQPH12A6D4F93D7,Suzi Quatro,All Shook Up,1973,3,85
8844,TREXBHE128F145B161,SOACGAI12A6D4F73BC,Suzi Quatro,All Shook Up,1973,3,85
8845,TRPXLMP128EF342B41,SORJXYG12A67AE10DA,Jermaine Jackson,Let's Be Young Tonight,2001,13,55
8846,TRPXSNV128F42AC723,SOHBJRY12D02193222,Kenny Chesney,Summertime,2005,20,34
8847,TRPKMOX12903D0BB5E,SOCYVBG12AC468AC3C,The Real Thing,You To Me Are Everything,1976,8,64
8848,TRPKCHC128F1453DAE,SODUHGY12A6D4F59FD,Harvey & The Moonglows,Ten Commandments Of Love,1959,16,22
8849,TRPKTHK128F149625F,SOOPMLH12A6D4F818E,Diana Ross,Touch Me In The Morning,1973,21,1
8850,TRPKUGQ128F4289D6B,SOULZUF12A8C13A096,Jefferson Starship,Girl With The Hungry Eyes,1979,6,55
8851,TRPKEWQ128F4249238,SORMSVQ12AF72A4A85,Winger,Seventeen,1988,16,26
8852,TRPKJGK12903CB754C,SOZFDUE12AB0183858,Anita Bryant,Till There Was You,2005,13,30
8853,TRPKVEZ128F9338513,SOFNVMQ12AB018756A,Peggy Scott & Jo Jo Benson,Lover's Holiday,1969,12,31
8854,TRPKDRX128F932A35A,SORQWTE12AB0188A70,Maxine Nightingale,Right Back Where We Started From,1976,20,2
8855,TRPKORK128F1462BA1,SOQIFQQ12A6D4F7D83,Wet Willie,Country Side Of Life,1974,4,66
8856,TRPKKFV128F92F5DE1,SOUMYVY12AB0184500,George Michael,A Different Corner,1986,16,7
8857,TREGHEG128F92E05D7,SOPQVAW12A58A79CE3,George Michael,A Different Corner,1986,16,7
8858,TRPKKQK128F92F36AE,SOESUSZ12A8C140EA9,Lesley Gore,That's The Way Boys Are,1989,9,12
8859,TRPYGID128E0788BF5,SOKWLRU12A670206E9,Terror Squad,Lean Back,2004,31,1
8860,TRDBHSO12903D0816B,SOGXWHR12A8C144999,Terror Squad,Lean Back,2004,31,1
8861,TRPYGGW128F427E1FA,SOCWRKO12A8C1318BB,Ray Price,Invitation To The Blues,1989,92,92
8862,TRUETIB128F42642EC,SORJRGD12A8C13277A,Ray Price,Invitation To The Blues,1989,92,92
8863,TRPYRKW128F92D2E1E,SOHPTUY12A6701F344,The Corrs,Breathless,2000,20,34
8864,TRPYRIE128F4289D83,SOCTQJH12A8C1379E6,Jefferson Starship,Crazy Feelin',1978,6,54
8865,TRPYQRJ128F42B81C1,SOSNJIT12A8159E8DB,Eddy Grant,Electric Avenue,1982,22,2
8866,TRPYPLA128F9322662,SOIGOSO12AB0180A37,Adrian Belew,Oh Daddy,1989,8,58
8867,TRPYJHC128F422FCAB,SOBEFJL12A8AE4760F,Edith Piaf,Milord,1959,3,88
8868,TRPYKIX128F92F2D07,SOGFTBL12AB017E4AA,America,A Horse With No Name,1971,14,1
8869,TRTMGRB128F4292574,SOEKEWV12A8C138963,Tracy Byrd,The Truth About Men,2007,5,77
8870,TRTMZMD128F426E4B2,SOEVOCQ12A8C132E17,Engelbert Humperdinck,After The Lovin',1986,19,8
8871,TRTMIUE128F9324F0A,SOUTCZT12A8C13847E,Aaliyah,Age Ain't Nothing But A Number,1994,8,75
8872,TRTMVBM12903CE4CA0,SONUNZA12AC3DF50AF,The Beau Brummels,You Tell Me Why,1973,7,38
8873,TRTMXFX128E079437E,SOZLETP12A6D4F84E2,Steppenwolf,Ride With Me,1971,8,52
8874,TRSDJZT128F1456B6C,SOHDKND12A6D4F3E77,Steppenwolf,Ride With Me,1971,8,52
8875,TRTWWNB128F42BA65A,SOXKDEQ12A58A7DC66,Alan Jackson,Like Red On A Rose,2006,5,80
8876,TRTWCUM128F92DF90A,SOLZYWQ12A8C13F269,Scatman John,Scatman (Ski-Ba-Bop-Ba-Dop-Bop),1995,13,60
8877,TRTWFLV128E07827CB,SOARTBJ12A8C13E216,Duran Duran,Violence Of Summer (Love's Taking Over),1990,7,64
8878,TRTWZZZ128F42A32F1,SODGUSA12A8C138DAC,Perry Como,I Know,2009,9,47
8879,TRTWDWO128F42624D8,SOBOKPI12A58A77356,Travis Tritt,Love Of A Woman,2000,20,39
8880,TRTWKAN128F425AEEF,SOSOPTO12A8AE47E4A,Boys Like Girls,Hero/Heroine,2006,17,43
8881,TRTGMYG128F42BC9B3,SONAYKV12A8C13ED40,Avril Lavigne,Keep Holding On,2006,21,17
8882,TRJAHPB128F42BCA86,SOMYWTJ12AF72A1935,Avril Lavigne,Keep Holding On,2006,21,17
8883,TRSFVKE128F92FBFA4,SOMYWTJ12AF72A1935,Avril Lavigne,Keep Holding On,2006,21,17
8884,TRTGMIX128EF35E2B9,SOBEQEO12A6D4F6589,Snow Patrol,Signal Fire,2007,2,65
8885,TRTGGVZ12903CFA51A,SOWSLRB12AB0186DD3,Village People,Macho Man,1978,15,25
8886,TRSKTDH128F93061B9,SOCITSS12AAF3B54B2,Village People,Macho Man,1978,15,25
8887,TRTGQFM128F4285D74,SOGRAUZ12A58A7D65C,The Pointer Sisters,Dare Me,1985,18,11
8888,TRTGPMW128F1454355,SOVTEHK12A6D4F614F,Gwen Stefani,Cool,2004,20,13
8889,TRSMUBZ128F9335659,SOFBQKC12AB017E8E0,Gwen Stefani,Cool,2004,20,13
8890,TRTGPSZ128F92CFF52,SOPOIBO12A8C146519,Isaac Hayes,Do Your Thing,1973,11,30
8891,TRTGERR128E079436F,SOPQQYX12AF72A1E96,Steppenwolf,It's Never Too Late,1969,5,51
8892,TRVQBNC128F1456B6D,SOSLZSA12A6D4F3E78,Steppenwolf,It's Never Too Late,1969,5,51
8893,TRTGSAR128F42A53DA,SOCBXGC12A8C13DEA4,Kellie Coffey,When You Lie Next To Me,2003,18,54
8894,TRTGVKC128E078FB31,SOXWJGC12A6701D0F8,Lost Boyz,Me And My Crazy World,1997,10,52
8895,TRTGDTX128F42692D8,SOLSYLM12A8C134292,Billy Thorpe,Children Of The Sun,1979,10,41
8896,TRSZJQF128F4227EED,SOKJOHZ12A6D4FA9D5,Billy Thorpe,Children Of The Sun,1979,10,41
8897,TRTGDJS128F92E54A6,SOSSCTS12AB01812C4,The Dramatics,Toast To The Fool,1991,9,67
8898,TROLFYC128F428AC55,SOBKIZW12A8C140426,The Dramatics,Toast To The Fool,1991,9,67
8899,TRTGXBI128F931B07E,SOZRRTB12AB01810C9,The Marvelettes,Locking Up My Heart,1963,9,44
8900,TRTSBGQ128F931B0A8,SOFZDNM12AB01846ED,The Marvelettes,Locking Up My Heart,1963,9,44
8901,TRTGKUX128F1459D78,SONGYMA12A6D4F8A32,Joe Nichols,Brokenheartsville,2002,20,27
8902,TRTHHZW128F426B252,SOBGAVJ12A8C133E34,Boz Scaggs,We Were Always Sweethearts,1971,6,61
8903,TRTHCTZ128F427409D,SONKQKK12A8C132377,Electric Light Orchestra,Confusion,1979,8,37
8904,TRTHQEE128F1492399,SOPCMUQ12A67ADA1C3,The Police,Spirits In The Material World,1981,13,11
8905,TRUTTOR128F147729B,SOMTIYG12A6D4F8CBD,The Police,Spirits In The Material World,1981,13,11
8906,TRONHKV128E0793AE0,SOFVLIA12A679D8AEA,The Police,Spirits In The Material World,1981,13,11
8907,TROTIXO128F427EA49,SOPCMUQ12A67ADA1C3,The Police,Spirits In The Material World,1981,13,11
8908,TRTHPDH128F9335706,SOPOYRJ12A6D4F7C50,10cc,Good Morning Judge,1977,8,69
8909,TRTHYJC128F425A03E,SOXGNCE12A8AE46FB8,George Michael,One More Try,1987,18,1
8910,TRTCHYM128F1486A79,SORBTBB12A6D4F7B82,The Soup Dragons,I'm Free,1990,5,79
8911,TRTCTOQ128C71968E0,SOYNCYE12A6310DF87,U2,I Will Follow,1980,5,81
8912,TRKXXEI128F4277C40,SOUTPRX12A8C1349A8,U2,I Will Follow,1980,5,81
8913,TRTCTAQ12903CBBBBA,SOBRWTJ12AB0184688,Barbara Mason,Give Me Your Love,1972,12,31
8914,TRTAUXS12903CA93B2,SOUFRLO12AB0188C65,Barbara Mason,Give Me Your Love,1972,12,31
8915,TRUDCLH128F9303B5D,SOPOLMU12AB0183BB3,Barbara Mason,Give Me Your Love,1972,12,31
8916,TRTCLFS128E0799AD4,SOYCXBA12A6701E35B,Boyz II Men,I'll Make Love To You,1994,33,1
8917,TRTCETV12903D040E2,SODQXNQ12AC907322A,T.O.K.,Footprints,2005,6,93
8918,TRUNXUX128F4239042,SOGTAPA12A81C220FA,T.O.K.,Footprints,2005,6,93
8919,TRTCOUE128F425B336,SOPNVHK12AF72A4F2F,Elvis Presley,An American Trilogy,1994,6,66
8920,TRKYQSV128F92F12B9,SOCFXRI12A8C143D21,Elvis Presley,An American Trilogy,1994,6,66
8921,TRTRHJG128F425A940,SOLYYLE12CF5F86ADC,Eurythmics,Don't Ask Me Why,1989,9,40
8922,TRTRHYS128F4263EE3,SOBWHUQ12A8C138B8A,Level 42,Running In The Family,1987,4,83
8923,TRTRHWY12903D0800A,SOZMLEG12AC468B502,Fine Young Cannibals,Good Thing,1988,17,1
8924,TRTRFQI128F145FE8B,SOGAXLL12A6D4F7D94,Marie Osmond,Paper Roses,1973,16,5
8925,TRTZIBX128F9326F35,SOTCKTY12AB017C7A2,Marie Osmond,Paper Roses,1973,16,5
8926,TROICKF128F42AA462,SOPZZOM12A58A7A016,Marie Osmond,Paper Roses,1973,16,5
8927,TRYILGV128E0784948,SOMWKWW12A6701E340,Marie Osmond,Paper Roses,1973,16,5
8928,TRTRZVE128F92F2D53,SOCGNEV12A67020671,Daddy Yankee,Gasolina,2004,20,32
8929,TRKVEXZ128E078D72B,SOTDBSC12D02190B1A,Daddy Yankee,Gasolina,2004,20,32
8930,TRTREUS128F92E834D,SOTGWCP12A8C144F24,Michael Stanley Band,Falling In Love Again,1998,8,64
8931,TRXOMRO128F930BD0C,SOTWFEC12A58A7C03F,Michael Stanley Band,Falling In Love Again,1981,8,64
8932,TRTRJRT12903D05FC3,SOKVLVS12AC3DFB65B,Blondie,Call Me,1980,25,1
8933,TRESMPO128F145C065,SOFRRYV12A6D4F6D29,Blondie,Call Me,1980,25,1
8934,TRTRKVT128F1457299,SODLMSF12A6D4F752A,Great White,Save Your Love,1987,12,57
8935,TRTBHFM128F1484D34,SOASRVL12A6D4F9A30,Nightcrawlers,Push The Feeling On,1993,15,80
8936,TRYQBHZ128F423BD8B,SOAOVVR12A8C134360,Nightcrawlers,Push The Feeling On,1993,15,80
8937,TRTBZPK128F427F0C2,SOLIPZS12A8C138363,Carole King,Corazón,1973,10,37
8938,TRTZRAH128F4262C7A,SOKBWTU12A8AE47131,Carole King,Corazón,1973,10,37
8939,TRTBJAL128F42264D3,SOYVQEQ12A6D4F9DF7,The Shangri-Las,Leader Of The Pack,1964,12,1
8940,TRKNKQJ12903CBB3FF,SONRCVW12AF72A0CE4,The Shangri-Las,Leader Of The Pack,1964,12,1
8941,TRTBXAG128F1484C94,SOBECLR12A6D22723E,B.B. King,The Thrill Is Gone,1969,14,15
8942,TROXQFE128F149854B,SOYPVDO12A6D4FA818,B.B. King,The Thrill Is Gone,1969,14,15
8943,TRXJMKN128E078A31A,SOARSHJ12AF72A1D88,B.B. King,The Thrill Is Gone,1969,14,15
8944,TRTBKMB12903CC9B12,SOOEVEA12A8C13E16A,George Harrison,What Is Life,1970,9,10
8945,TRTFWXE128F4260512,SOQHCFT12A8BEEEB3F,Sly & The Family Stone,Family Affair,1971,14,1
8946,TRTLZAR128F4267D14,SOVJZAS12A8C131BFB,Sly & The Family Stone,Family Affair,1971,14,1
8947,TRLSYOK128F427CB25,SOUCHEP12A8C137038,Sly & The Family Stone,Family Affair,1971,14,1
8948,TRTFCTB128E07918FA,SODSSED12A58A7F359,Tom Petty And The Heartbreakers,Make It Better (Forget About Me),1985,8,54
8949,TRTFCFG128F42152C1,SOABTTR12A6D4FC2EB,Cat Stevens,Oh Very Young,1974,17,10
8950,TRTFBGJ128F1461E69,SOKEFKX12A6D4F713A,Peter And Gordon,I Go To Pieces,1965,11,9
8951,TRTFURK128E07918B2,SOARGZA12A6701F603,The Who,My Generation,1965,5,74
8952,TRTFSTF128E078EA5E,SOTSNLH12A6701FE15,Bruce Willis,Under The Boardwalk,1987,7,59
8953,TRTFDWD128EF349937,SOKDHOB12A6D4F7D6B,The Supremes,Let Me Go The Right Way,1962,6,90
8954,TRTQWZY128F932FE6E,SOYWWMP12AB017F129,Daughtry,Life After You,2009,20,36
8955,TRTQGHK128F145BFEB,SOBNVRV12A6D4F7F68,Huey Lewis & The News,Heart And Soul,1983,21,8
8956,TRTQRXM128F14885C1,SOGTQKE12A6D4F9BDA,Jon Secada,Just Another Day,1992,37,5
8957,TRTQIIC128F42624F7,SOYMVTR12A58A7F43B,Cyndi Lauper,All Through The Night,1983,19,5
8958,TRTQIJO128E078612F,SOBZSXH12A6702031F,The Stylistics,You Make Me Feel Brand New,1973,25,2
8959,TROSZFU128F429EF89,SOOAYRA12A8C13C8BE,The Stylistics,You Make Me Feel Brand New,1973,25,2
8960,TRTQUEK128F14A4748,SOBARJK12A6D4FB6BC,Tommy James And The Shondells,Gotta Get Back To You,1989,8,45
8961,TRTZMTR128F92DC848,SOTRKYF12AF72A065C,Carly Simon,The Right Thing To Do,1972,13,17
8962,TRTZGMF128F930C019,SOKQWJM12AB0182915,The Inmates,Dirty Water,1979,10,51
8963,TRTZGHX128F426EEFF,SOIPPZE12A8C1310FC,Cypress Hill,Dr. Greenthumb,1998,11,70
8964,TRTZBOC128F93047F6,SOSILKN12AB0181CEB,Joe Simon,Pool Of Bad Luck,1972,8,42
8965,TRTZIGF128E07921D7,SONIVVV12D02193452,Counting Crows,Hanginaround,1999,20,28
8966,TRLDIVE128E07923D8,SOEYXNU12D021B2A69,Counting Crows,Hanginaround,1999,20,28
8967,TREWOSH128F1476910,SOVJWKY12D021B0AEB,Counting Crows,Hanginaround,1999,20,28
8968,TRTZAPH128F429F90C,SOPFLGZ12A8C13A5E7,M People,Moving On Up,1993,16,34
8969,TRUWVOL128F425D718,SOSQIVD12A8AE48B2B,M People,Moving On Up,1993,16,34
8970,TRTZJAG128F14956FD,SOFGQKX12A6D4F884F,O.V. Wright,You're Gonna Make Me Cry,1968,5,86
8971,TRTZORX128E07813AF,SOHKFZG12AF72AAD27,Gorillaz,Clint Eastwood,2000,11,57
8972,TRTIHCH128F4266ACF,SORJEAC12A8C13103A,Collin Raye,Couldn't Last A Moment,2000,20,43
8973,TRTIHOB12903CF5DA2,SOGDRYS12AB0181D94,Deee-Lite,Groove Is In The Heart,1990,23,4
8974,TRTIFLF128F931EE7C,SOHKEYQ12A8C13F765,Bachman-Turner Overdrive,Let It Ride,1973,15,23
8975,TRVBEFW128F42729C8,SOTWFQZ12A8C136059,Bachman-Turner Overdrive,Let It Ride,1973,15,23
8976,TRTIZTC128F426A784,SOGTVLQ12A8C13130E,Firehouse,When I Look Into Your Eyes,1992,20,8
8977,TRSJBSU128F426FF31,SOUVCSM12A8C133124,Firehouse,When I Look Into Your Eyes,1992,20,8
8978,TRTITKW128F934A834,SOSPSCM12A58A7D147,Glenn Yarbrough,Baby The Rain Must Fall,1988,14,12
8979,TRLVZDP128F92F2D17,SOWRRAN12A8C140B4B,Glenn Yarbrough,Baby The Rain Must Fall,1988,14,12
8980,TRTITPO128F1469632,SOBGCTX12A6D4F6ABD,Julian Lennon,Valotte,1984,19,9
8981,TRTIEOV128F4263096,SOGLIIJ12A8C1318A6,Boz Scaggs,Hollywood,1977,10,49
8982,TRTISKJ128F92E2D84,SOCCNRQ12A8C141B2B,Cat Stevens,The Hurt,1973,10,31
8983,TRVLEGX128E07900AF,SOTYGGG12A6701F5B8,Cat Stevens,The Hurt,1973,10,31
8984,TRTISZC128F428AED0,SOZBFNI12A8C138B43,The Lovin' Spoonful,Six O'Clock,1967,8,18
8985,TRTIVEW128F4261CB5,SOLICIM12A8C132361,Michael Bolton,How Am I Supposed To Live Without You,1989,23,1
8986,TRTABJI128F42ACE1B,SOYWOAH12A8C13D8AD,Electric Light Orchestra,Evil Woman,1975,17,10
8987,TRSJXRC128F42A4CDF,SOCATMC12A8C13DD99,Electric Light Orchestra,Evil Woman,1975,17,10
8988,TRYIRTX128F42AE11A,SOIQHAF12A8C13DA5A,Electric Light Orchestra,Evil Woman,1975,17,10
8989,TRTABGH128F9338330,SOJMFWE12A8C14439A,Stealers Wheel,Star,1973,14,29
8990,TRTAFDQ128F932A641,SOJDYEC12A6D4F833A,Peter Sarstedt,Where Do You Go To (My Lovely),1969,6,70
8991,TRTAQUM128F148BF8B,SOMRIIP12A6D4FA108,Mya,My First Night With You,1998,14,28
8992,TRTAILF128F1468785,SONHGIR12A6D4F878C,Meredith Brooks,What Would Happen,1997,10,46
8993,TRTAAHY128F428D383,SOTFRMG12A8C13BAD9,Brad Paisley,Little Moments,2003,20,35
8994,TRTANHM128F4263CDE,SOHCTDS12A8C133A3B,Firehouse,All She Wrote,1990,14,58
8995,TRTAPHF12903CE55D1,SOUOQGS12AC3DF81EA,The Lovin' Spoonful,Do You Believe In Magic,1965,13,9
8996,TRTATKH128F42676CE,SOXQKEH12A8C137F45,Beck,Where It's At,1995,19,61
8997,TRTAJDB128F14640CF,SOZRKAV12A6D4F6567,Commodores,Machine Gun,1974,13,22
8998,TRTAVUY128F145A647,SOKGSGP12A6D4F5F07,J.J. Cale,After Midnight,1971,11,42
8999,TRTADZT12903CDC51E,SOWRBKH12A8C136027,Animotion,Obsession,1984,24,6
9000,TRJJNXR12903CA6CEF,SOJYHDK12A8C144525,Animotion,Obsession,1984,24,6
9001,TRTAYKV12903C9A99C,SORQYOK12A58A78331,Arthur Conley,Funky Street,1995,12,14
9002,TRUICXF128F1474540,SONCZOA12A58A76E7E,Arthur Conley,Funky Street,1995,12,14
9003,TRTAYAL128F425A6D0,SOMPZKZ12A8AE46C30,Bay City Rollers,I Only Want To Be With You,1977,16,12
9004,TRDFLOV128F4259F16,SOUODBN12A8AE46B15,Bay City Rollers,I Only Want To Be With You,1977,16,12
9005,TRTNMGW128F92F8759,SOMDHJA12D02198B54,Ke$ha,Take It Off,2010,20,8
9006,TRTNGVR128F145B053,SOILZMT12A6D4F41A2,Jay & The Americans,Why Can't You Bring Me Home,1990,6,63
9007,TRTNQUV12903CF66EC,SONSFHX12AC9072621,Tommy James And The Shondells,Do Something To Me,1968,9,38
9008,TRSDMDK128F14A4740,SOQJLHN12A6D4FB6B7,Tommy James And The Shondells,Do Something To Me,1968,9,38
9009,TRTNIBM128F42AC946,SOKPVZF12AF72AA4A0,Plain White T's,Hate (I Really Don't Like You),2006,6,68
9010,TRTNUPT128F4284EA1,SODOROK12A8C13826D,Melissa Manchester,Fire In The Morning,1995,13,32
9011,TRTNLER128F4234092,SOGFOXB12A81C22D71,The Cure,In Between Days,1985,99,99
9012,TRTNJHH128F932A4DC,SODBDBV12A6310E14A,The Animals,Don't Let Me Be Misunderstood,1965,10,15
9013,TRLQCZT12903CFA4CF,SOPJEVS12AF729E00C,The Animals,Don't Let Me Be Misunderstood,1965,10,15
9014,TRLYMZG128F9359E0D,SOBOXIS12A58A763C1,The Animals,Don't Let Me Be Misunderstood,1965,10,15
9015,TRJWUDC128E078E07F,SODXXEL12A670206F6,The Animals,Don't Let Me Be Misunderstood,1965,10,15
9016,TRTNDFS128F9352F8B,SOOXOGZ12AB0184526,Johnny Thunder,Loop De Loop,1962,11,4
9017,TRTNKAK12903CBEEB2,SOHIRSR12AB018DE33,Vic Dana,A Million And One,2000,3,71
9018,TRTPMPQ128F9310F6E,SOHIUEC12AB017F9A7,Shorty Long,Here Comes The Judge,1968,11,8
9019,TRTPWZA128F9334E8E,SOWVGBM12AB0187311,Eddie Rabbitt,Gone Too Far,1991,4,82
9020,TRXWJCB12903CF4AE5,SOJOGYQ12A58A75E33,Eddie Rabbitt,Gone Too Far,1991,4,82
9021,TRTPHUW12903CCE735,SOHAHQP12AF72A68A8,Miranda Lambert,Heart Like Mine,2009,20,44
9022,TRTPQHQ128F92E6E1A,SOEHQKD12A8C143DC5,The Rolling Stones,Let's Spend The Night Together,1967,8,55
9023,TRDPLAB128F9322B51,SOVGESP12CF5F8744A,The Rolling Stones,Let's Spend The Night Together,1967,8,55
9024,TRTPPUN128F42AE37D,SOHDJST12A8C1408C0,Brad Paisley,The World,2005,20,45
9025,TRTPPYR128F92DA60E,SOIWCMR12A8AE46A94,Nickelback,Rockstar,2005,49,6
9026,TRTPUPT128F4279B00,SOKLQRE12A58A7BB97,The Hives,Hate To Say I Told You So,2000,11,86
9027,TRTPUNS128F14958FE,SOEMOFY12A6D4F9DEA,Bell Biv DeVoe,B.B.D. (I Thought It Was Me)?,1990,15,26
