,msd_id,echo_nest_id,artist,title,peak,weeks
9994,TRUCMDD128E0784592,SOITMVX12AF72A089F,Lionel Richie,My Love,16,5
9995,TRUCCHL128F1480138,SOIWMUZ12A67ADCF56,Pretenders,Stop Your Sobbing,5,65
9996,TRUCCYY12903CECEF1,SOPYMER12AB018B57D,Gene Pitney,I Must Be Seeing Things,7,31
9997,TRUCCBK128F42AC769,SOZEVMY12A58A7E492,Montgomery Gentry,Hell Yeah,20,45
9998,TRUCZTB128F4218750,SOAONVU12A6D4F4759,Dierks Bentley,What Was I Thinkin',20,22
9999,TRUCIRG128F93450A1,SOIQFDB12A58A7E5F4,Soulja Boy Tell'em,Turn My Swag On,20,19
10000,TRUCPLO128E0786BAC,SOCXJUH12A6701DB10,Garbage,Special,13,52
10001,TRUCJGZ128F42AF697,SOFKAUH12D021948D6,Alicia Keys,Unbreakable,19,34
10002,TRUCSEI128F148C01C,SOKYETG12A6D4F82A3,Onyx,Shifftee,3,92
10003,TRUCSMS128EF3496DD,SOUNXPL12A6D4F8683,Sir Douglas Quintet,Dynamite Woman,2,83
10004,TRUCXEU128F42A118C,SOXBGDG12A8AE46224,Natalie Imbruglia,Wrong Impression,8,64
10005,TRUCKFR12903CC5B00,SOPEMLG12AB0187086,Dionne Warwick,This Empty Place,5,84
10006,TRURMRL12903CD756B,SOCQWPP12AB01883EB,The Cars,Just What I Needed,17,27
10007,TRDIGDB12903CB1023,SOXFBUO12CF5F872BD,The Cars,Just What I Needed,17,27
10008,TRURHUH128F931C3D7,SOLIYND12A8AE46AC8,Filter,Take A Picture,20,12
10009,TRURHIC128E078F194,SOLNPNY12A6701D66D,The Who,Happy Jack,9,24
10010,TRURRLH128F4276829,SOIVYPY12A8C135FA4,Joe,If I Was Your Man,2,84
10011,TRYVGSP128F93456A7,SOKSYKG12AB01821B0,Joe,If I Was Your Man,2,84
10012,TRURAHE12903CB6DE6,SORRDBX12A8C1381BC,Sam & Dave,Soothe Me,7,56
10013,TRSFFKY12903CAAD33,SOEUQLS12AB018A541,Sam & Dave,Soothe Me,7,56
10014,TRURAEO128F9333CCB,SODQCND12AB01869EC,Monica,Knock Knock,18,75
10015,TRDJYPA128F4293194,SODOWZT12A8C13A069,Monica,Knock Knock,18,75
10016,TRYYMCI128F9333CEC,SOPTWUI12AB01801CB,Monica,Knock Knock,18,75
10017,TRURNOJ128F428586D,SOUOKZE12A8C135EA2,TLC,What About Your Friends,27,7
10018,TRURSYC12903CB7261,SOBYRND12AB018AD67,Billy Joe Royal,Cherry Hill Park,15,15
10019,TRLEUVI128F92F1322,SOCTGEY12A58A7D5D9,Billy Joe Royal,Cherry Hill Park,15,15
10020,TRURSKA128F147F206,SONSJNW12A6D4F7664,The Temptations,Don't Look Back,5,83
10021,TRUBFEL128F935E0DD,SONKJRJ12AB018774D,The Deele,Body Talk,8,77
10022,TRUBANA128F426E8EB,SOBJNNR12AF72A4FF6,Eddie Money,Running Back,4,78
10023,TRUBPJS12903CBBA9C,SORQZDG12A6D4FC43F,Maxine Brown,Funny,10,25
10024,TRUBLEZ128F1490E05,SOXXSDU12A6D4FA051,One Way,Cutie Pie,10,61
10025,TRUBESC12903CB2E09,SOATRGW12A6D4F8391,Depeche Mode,Enjoy The Silence,24,8
10026,TRUBVPG128F4284FC0,SODQKGE12A58A77AA8,Jefferson Starship,Ride The Tiger,5,84
10027,TRUFCAQ128F1496351,SOGKAWV12A6D4F889D,Stevie Wonder,Never Had A Dream Come True,7,26
10028,TRUFBWQ128F1490E51,SONSGHR12A6D4FA096,The Gap Band,Yearning For Your Love,7,60
10029,TRKRRGN128EF3519E7,SOHPXBP12A6D4F95DD,The Gap Band,Yearning For Your Love,7,60
10030,TRUFQDN128F92CD65B,SOOLOFG12A8C141D5A,Lou Rawls,Groovy People,5,64
10031,TRUFINQ128F4291247,SOXKCEX12AF729CFB5,Martina McBride,How Far,8,68
10032,TRUFAQG128F146F148,SOHMOLN12A58A7D3FE,Howard Jones,No One Is To Blame,23,4
10033,TROTSEC128F93351FA,SOWJSJM12AB0188761,Howard Jones,No One Is To Blame,23,4
10034,TRUFEWI128F4267680,SOWKJUP12D02191E9B,Neil Diamond,Say Maybe,7,55
10035,TRUFDAO128F92DCE08,SOQOIGC12AB017C39A,Burt Bacharach,I'll Never Fall In Love Again,2,93
10036,TREEUYT128F42A2491,SOTHREZ12A58A77F2D,Burt Bacharach,I'll Never Fall In Love Again,2,93
10037,TRUFOPK128E07929AC,SOERDZS12A6701EB15,Hole,Doll Parts,12,58
10038,TRUFOOE128F4268DEB,SOIRYHM12A8C13346E,Loverboy,Queen Of The Broken Hearts,12,34
10039,TRUFKLI12903CFBD1F,SOSNHIG12A8C135550,Gretchen Wilson,When I Think About Cheatin',11,39
10040,TRUQGGJ128F427E02B,SOOHKUS12A8C13AB12,Enrique Iglesias,Lloro Por Ti,91,91
10041,TRUQCHZ12903D07422,SOCSDKN12AB017CDCC,Eminem,Sing For The Moment,18,14
10042,TRUQQQY128F14A430A,SOWPQJU12A6701F1D8,Eminem,Sing For The Moment,18,14
10043,TRUQUOP128F4266161,SOCJJQL12A8C137B80,Edwin Starr,There You Go,6,80
10044,TRXMDBJ128F92E06E8,SOICTTS12A8C141358,Edwin Starr,There You Go,6,80
10045,TRUQSZO12903CB4252,SOWUJUZ12AB017F3E4,Atlantic Starr,Always,22,1
10046,TRUQOAT128F93543FB,SOOPLIL12AB01833C6,The Excellents,Coney Island Baby,9,51
10047,TRUQOVY12903CC66C1,SOQHLPC12A8C142CA5,Eddie Holman,This Can't Be True,11,57
10048,TRUZWVN128F14A3110,SOMBBIF12A6D4FB0D1,Tora Tora,Walkin' Shoes,6,86
10049,TRXYXEH12903CBFE1E,SOLBSOK12AB0189DCC,Tora Tora,Walkin' Shoes,6,86
10050,TRUZQFC128E0785D6F,SOVXTZF12A670207D2,The Mars Volta,The Widow,2,95
10051,TRUZQRB128F92FCEFA,SOLVPQB12AB017E409,Len Barry,Somewhere,8,26
10052,TRXCKEA128F93309DD,SOJMEOA12AB018AAA7,Len Barry,Somewhere,8,26
10053,TRUZUIN128F4289AD1,SODIUMS12A8C13B111,Jefferson Starship,Miracles,17,3
10054,TRUZLSY12903CD8866,SOTXJVK12AB0186EF5,Gene Pitney,Just One Smile,6,64
10055,TRUZJVZ128F14647D8,SOLQOQD12A6D4F9798,Billy Idol,Sweet Sixteen,14,20
10056,TRUZSYD128E0786133,SOCORRV12A67020322,The Stylistics,Thank You Baby,6,70
10057,TRUZDBA128F145E9F2,SOSASFL12A6D4F7B02,Afroman,Because I Got High,10,13
10058,TRUZDEL128F932C12D,SOIVHDB12AB018622F,Eve,Tambourine,17,37
10059,TRUZKPK12903CD8BFD,SOMVZKU12AB018F25F,Ronnie Dove,In Some Time,3,99
10060,TRUIHGX128F9330D2D,SOEBUAK12AB0186952,Steely Dan,Peg,19,11
10061,TRUIBFX128EF34064E,SOJHYLU12AB0183860,Young Buck,Get Buck,3,87
10062,TRUIFHX128F9339C86,SOOZSGX12AB0187511,Ashley Parker Angel,Soundtrack To Your Life,2,58
10063,TRUIACS128F9339716,SORSFFQ12AB01822CA,Mai Tai,Female Intuition,7,71
10064,TRLZMYQ128F92D01FB,SOVBHTA12A8C143C6A,Mai Tai,Female Intuition,7,71
10065,TRUIPDK128F425C8A5,SOIHIYG12A8AE46552,Martin Briley,The Salt In My Tears,15,36
10066,TRUIXBD128F428B0A9,SOMXYVN12A8C13B4D0,Starship,Beat Patrol,10,46
10067,TRDHOBY128F42932AB,SOGLZGS12A8C139579,Starship,Beat Patrol,10,46
10068,TRUAWTY128F422C729,SOSGRRZ12A8AE45AFD,Johnny Tillotson,You Can Never Stop Me Loving You,10,18
10069,TROJDES12903CF8A2B,SOTXSSL12A8C13F0ED,Johnny Tillotson,You Can Never Stop Me Loving You,10,18
10070,TRUACML128F146E3E9,SOTYRRB12A58A7DFE0,Nine Inch Nails,Every Day Is Exactly The Same,56,56
10071,TRLFLVB128F146E3E4,SODANTX12D021994D1,Nine Inch Nails,Every Day Is Exactly The Same,56,56
10072,TRKNKYE128F428E746,SOFIGTK12CF5F89060,Nine Inch Nails,Every Day Is Exactly The Same,56,56
10073,TRUARPI128F9359381,SOMHDHN12AB01889EF,Sir Douglas Quintet,The Rains Came,11,31
10074,TRUAQCE128F4282682,SOMQNTD12A8C13FC5D,Bob Welch,Ebony Eyes,17,14
10075,TRUAQDT128F92D1A7C,SOCALFF12A58A76DEE,Loggins & Messina,My Music,13,16
10076,TRUAIQY128F9319001,SOIPPLZ12AB017F9C6,Little Milton,We're Gonna Make It,11,25
10077,TRJRLFB128F92D0675,SOUKRUI12A8C13F880,Little Milton,We're Gonna Make It,11,25
10078,TRUAPGQ12903CAF8FC,SOCOOIB12AB018CCF5,Shalamar,Make That Move,8,60
10079,TRJEWAE12903CAF8AD,SOZJRQF12AB018C62C,Shalamar,Make That Move,8,60
10080,TRVATJH12903CAF8DA,SORLTZP12AB01835DE,Shalamar,Make That Move,8,60
10081,TRUATCB12903CB7281,SOPJKPP12A8C134CF4,Billy Joe Royal,Campfire Girls,2,91
10082,TRUAEYR128F426E935,SOYWYUA12A58A7D73D,Journey,Walks Like A Lady,13,32
10083,TRUAJTA128F428B24D,SODFAWI12A8C1393E8,Carolyn Dawn Johnson,I Don't Want You To Go,10,54
10084,TRUASNT128F426536F,SOABUFK12A58A7E66C,Babyface,When Can I See You,36,4
10085,TREHIHI128F427270C,SOPSDNS12D0219A255,Babyface,When Can I See You,36,4
10086,TRUADLS128F42620AD,SOHZPBN12A8C133821,Savage Garden,The Animal Song,10,19
10087,TRUADHX128F422555D,SOOVBHU12A6D4F7A69,Jeannie C. Riley,Harper Valley P.T.A.,13,1
10088,TRSMWUY12903CA6B58,SONVAMX12A8C142488,Jeannie C. Riley,Harper Valley P.T.A.,13,1
10089,TRDJUIQ128F92F12BE,SOTALDC12A58A798B7,Jeannie C. Riley,Harper Valley P.T.A.,13,1
10090,TRYEFMC128F1463EF1,SOPIFON12A6D4F7CC6,Jeannie C. Riley,Harper Valley P.T.A.,13,1
10091,TRUAOKG128F9313D46,SODPKNB12AF72ACEBA,P!nk,Glitter In The Air,18,18
10092,TRUNRFT12903CF2751,SOABUYZ12AB0185310,Atlantic Starr,Touch A Four Leaf Clover,7,87
10093,TRUNBDV128F1458639,SOKDPGI12A6D4F5CC0,38 Special,The Sound Of Your Voice,15,33
10094,TRUNQJV12903CB7350,SOOGIQB12AB0184A72,Jackie Wilson,You Better Know It,10,37
10095,TRLIDCU128F93010E8,SODJWID12A8C13F498,Jackie Wilson,You Better Know It,10,37
10096,TRUNUYJ128F42825E6,SOIKSFY12A8AE48948,Johnny Nash,Cupid,14,39
10097,TRJUOOC128F427D743,SOHPYXI12A8C137EF9,Johnny Nash,Cupid,14,39
10098,TRUNSUT128F42AD092,SOWGJGE12D02193306,INXS,Pretty Vegas,6,37
10099,TRUNDAQ128F42671C2,SOUMZWF12A8C1338D5,Roy Orbison,Mean Woman Blues,13,5
10100,TRLCNVT128F4279E1B,SOECPIM12A8C13247E,Roy Orbison,Mean Woman Blues,13,5
10101,TRXHNAG128F92FBFA1,SOSSZIZ12AF72A3EBB,Roy Orbison,Mean Woman Blues,13,5
10102,TRUNXSD128F1463A04,SOAJPGN12A6D4F6E55,San Remo Golden Strings,Hungry For Love,10,27
10103,TRUNXML128F92D4D98,SORTMRD12A58A7E160,Boys Like Girls,Thunder,13,76
10104,TRKQESG128F425AEF1,SOXDUBM12A8AE47E4D,Boys Like Girls,Thunder,13,76
10105,TRUPQPE128C7196472,SOLYHPV12A6310D80E,Nelly,Pimp Juice,7,58
10106,TRUPAFF128E0793731,SOZWTCZ12AF729F5E3,Carpenters,Rainy Days And Mondays,12,2
10107,TRUPLRX128F932DE4C,SOHHTDT12AB0184E58,The Essex,Easier Said Than Done,13,1
10108,TRUPEBD12903CCDB24,SOQCVDN12AB0180622,Kenny Loggins,Danger Zone,21,2
10109,TRLQLJF128F9364C37,SOURGCA12A8C133775,Kenny Loggins,Danger Zone,21,2
10110,TRUPOKO128F4293C93,SOTTEEN12A58A7FB34,The Smithereens,Blues Before And After,2,94
10111,TRUPXSK128F930D419,SOJWOFA12AB017CF51,Country Joe & The Fish,Not So Sweet Martha Lorraine,2,95
10112,TRUPXUR12903CDF508,SOGJPBO12AB0181720,B. Bumble & The Stingers,Bumble Boogie,10,21
10113,TRUTGVT128F92CAB69,SOFVDAP12A8C13607B,Midnight Oil,Beds Are Burning,22,17
10114,TRUTRQJ128F92F57B6,SOIJSZR12A8C145290,Deep Purple,Smoke On The Water,16,4
10115,TRUTRMY128F4241B31,SOJDSQY12A8AE497C1,The Monkees,Pleasant Valley Sunday,10,3
10116,TROZOEJ128F1470DFA,SOWHAJA12A6D4F5139,The Monkees,Pleasant Valley Sunday,10,3
10117,TRUTBTK12903D042DD,SOZAGMI12D021930D2,Westside Connection,Gangstas Make The World Go Round,20,40
10118,TRJLCYC128F146965D,SOEDFBM12A6D4F7239,Westside Connection,Gangstas Make The World Go Round,20,40
10119,TRUTNNQ128E0783715,SORHWSI12A6310E1FF,Jimmy Eat World,Pain,2,93
10120,TRUTURG128F92C3BF5,SOTPLKS12A8C1421E0,The Kinks,Tired Of Waiting For You,11,6
10121,TRUTEMH128F14663B0,SOFOPCP12A6D4F67B3,Heart,Will You Be There (In The Morning),18,39
10122,TRUTEOI128F92C3241,SOEUABK12A8C13F381,The Jacksons,Walk Right Now,4,73
10123,TRLJNGJ128F92C3240,SOYUICF12A8C13F37C,The Jacksons,Walk Right Now,4,73
10124,TRVJTHP128F4265C3D,SOPSKOY12A8C133574,The Jacksons,Walk Right Now,4,73
10125,TRUTDXU128F425D526,SOPVFGE12A58A7BD2D,John Mayer,Say,28,12
10126,TRUTDIW128F4282F78,SOHRAHH12A8C13B12B,Drupi,Vado Via,4,88
10127,TRUTOBC128F4269C40,SOFCYDT12AB017E767,Ricky Martin,Loaded,2,97
10128,TRUUWSH128F428BBD0,SOJAGRR12A8C13BDEC,The Dells,The Love We Had (Stays On My Mind),12,30
10129,TRUUBMA128F1456222,SOHGZUF12A6D4F5B4B,The Moody Blues,Never Comes The Day,4,91
10130,TRUUFJF128F4289A0B,SOUGPME12A8C139234,Starship,I Didn't Mean To Stay All Night,8,75
10131,TRUUFEK128F1459560,SOHLJZJ12A6D4F5E23,Richard Marx,Now And Forever,27,7
10132,TRUUABW128F92DE269,SOEJVER12AB017FC10,Taylor Swift,Teardrops On My Guitar,48,13
10133,TRDLIHW128F92DE23B,SOODWKO12AAF3B2042,Taylor Swift,Teardrops On My Guitar,48,13
10134,TRUUSUF128E0792ED7,SOSZLKZ12A679AE56A,Blues Traveler,Hook,34,23
10135,TROXHLM128F4266510,SOMPUQO12A8C13A574,Blues Traveler,Hook,34,23
10136,TRUUDAM128F93422B7,SOTUGBX12A8C13B434,Smokie,Living Next Door To Alice,20,25
10137,TRUUDOS128F4234250,SOGAJLL12A8AE45883,Betty Everett,I Can't Hear You,5,66
10138,TRUUKTP128EF34C1F7,SOAKUMJ12A6BD55CFB,Otis Redding,My Lover's Prayer,7,61
10139,TRUUKUZ128F92CD821,SOLLMMF12A58A79093,Patti LaBelle,New Day,7,93
10140,TRUUKVH128F42AD93B,SOENFIK12D0219052E,Roy Orbison,Ride Away,10,25
10141,TRULGRX128F425A008,SOGZZGU12A8AE45F22,Paul Young,Some People,10,65
10142,TRULHBN128F14992E1,SOCWQYO12A58A79FE8,Emerson Drive,Fall Into Me,20,34
10143,TRULHMF128F9313F4B,SOOXNEZ12D021951C9,Carrie Underwood,Mama's Song,19,56
10144,TRULRMX128F145FDE3,SOLZGHN12A6D4F6335,Donny Osmond,Too Young,9,13
10145,TRULQPU128F148CF17,SOEBKOY12A6D4F81D2,Toby Keith,How Do You Like Me Now?!,20,31
10146,TRULZJB128F4291EC4,SOPUTPG12A8C138265,Britney Spears,Do Somethin',100,100
10147,TRULASX128F145BFD9,SOPKDBF12A6D4FC537,Pat Benatar,Looking For A Stranger,10,39
10148,TRULNBQ12903CBA2C1,SOAKOEN12CF51A95D3,Robin Thicke,Sex Therapy,19,54
10149,TRULJME128E078421E,SOHTHCV12A6701BE69,Peter Brown,Stargazer,8,59
10150,TRULDET12903C9FE8E,SOGIQAL12AB0184054,The Crystals,There's No Other (Like My Baby),11,20
10151,TRULDFR128F42910BC,SOTXSEW12A8C13A4AD,Londonbeat,Come Back,5,62
10152,TRULKDG128EF34FDBC,SOKGLBK12A6D2281E0,Lou Christie,How Many Teardrops,5,46
10153,TRUEMRO128F423CB04,SOAHWLH12A8AE4722F,Tanto Metro & Devonte,Everyone Falls In Love,16,88
10154,TRYPOEO128F4266D60,SOWNNDA12A8C130813,Tanto Metro & Devonte,Everyone Falls In Love,16,88
10155,TRUEHVI128F92E6084,SOGQBSM12A8C1449BB,Cyndi Lauper,What's Going On,13,12
10156,TRUECED128C7196CE4,SOEVUXW12A6310E8BF,Dina Carroll,So Close,2,95
10157,TRYBKXS128F14776D1,SOBXEAQ12A6D4F55A4,Dina Carroll,So Close,2,95
10158,TRUERVN12903CBC91F,SORFUGE12AB0187DA8,Freddy Cannon,The Dedication Song,6,41
10159,TRUEISH128F42654D8,SOZKHIM12A8C130273,Marty Robbins,Ballad Of The Alamo,13,34
10160,TRUENYE128E078FEB5,SOKWRCB12A670214F5,The Supremes,Baby Love,13,1
10161,TRUENMN128F1478668,SOQGMXK12A6D4F9D9F,Jack Johnson,Upside Down,20,38
10162,TRUETCH128F9311F29,SOJMCMC12AB017E502,The Shirelles,Welcome Home Baby,8,22
10163,TRUEUII128F930A0A6,SORGDVZ12AB017D2A5,KC And The Sunshine Band,Keep It Comin' Love,20,2
10164,TRUEXMU128F148D14F,SOEBANZ12A6D4F97E8,Joni Mitchell,Good Friends,3,85
10165,TRUJWKU128E07934B6,SOBNLES12A679C8053,Oasis,Wonderwall,20,8
10166,TRENOOE128F148EF23,SOQVYLP12A6D4FA5ED,Oasis,Wonderwall,20,8
10167,TRUJRXG128F4263C79,SOHQNRJ12A8C137BAB,Hipsway,The Honeythief,15,19
10168,TRJRUKE128E0780E54,SOWXZBR12A6310F90F,Hipsway,The Honeythief,15,19
10169,TRUJAZQ128F92FA86A,SOQZIVC12AB017D56A,The Soulful Strings,Burning Spear,5,64
10170,TRUJLNH128F92E100E,SOTVPAQ12A67ADAEEF,Sheryl Crow,Good Is Good,10,64
10171,TRLBHIF128E0796A43,SOBCNKH12A67ADAEEE,Sheryl Crow,Good Is Good,10,64
10172,TRUJONK12903C96987,SODSCIT12AB0186599,Britney Spears,I'm A Slave 4 U,14,27
10173,TRUSWOX128F4292851,SOMMXJA12A8C139F47,Survivor,High On You,17,8
10174,TRUSCLC128F933D293,SOGYMIN12A58A7BD8F,Maria Muldaur,I'm A Woman,14,12
10175,TRUSQMJ128F4265865,SOASPUZ12A8C134D33,Ginuwine,Love You More,16,78
10176,TRUSIJI128F145A6A4,SORDZPJ12A6D4F7DEC,Cameo,Candy,17,21
10177,TRYMKRS128F42B5091,SOKLREH12A8C13DE98,Cameo,Candy,17,21
10178,TRUSACA128F42BC709,SOJZZUV12A8C1369AE,Survivor,Caught In The Game,5,77
10179,TRUSDRH128F92D152E,SOQCYZO12A8C14383E,Willie Mitchell,20-75,10,31
10180,TRVQUPP128F92D1272,SOBVEXA12A6D4F8C17,Willie Mitchell,20-75,10,31
10181,TRUSOWT128F92F28C6,SOZIPZR12A58A7A0E6,Frankie J,More Than Words,18,25
10182,TRUSKYU12903D11B13,SONTISY12AC4687C07,The Impressions,Don't Cry My Love,4,71
10183,TRUVMZG128F9337D6B,SOPAIDZ12AB0186DD7,The Turtles,It Ain't Me Babe,11,8
10184,TRUVHVW128F42B7805,SOZUPKC12A8C141F43,CeCe Peniston,Finally,33,5
10185,TRUVHIM128F931FE94,SOFJNQV12A58A78872,Atlantic Starr,Circles,11,38
10186,TRUVFAT128F14910D1,SOJMBIC12A6D4F6938,Lou Rawls,A Natural Man,18,17
10187,TRUVZEL128F1456CDE,SOFDMLX12A6D4F5BEA,Jerry Jeff Walker,Mr. Bojangles,5,77
10188,TREZPDA128F9302D9A,SOYXYTH12AAF3B3C11,Jerry Jeff Walker,Mr. Bojangles,5,77
10189,TRUVNXF128F1458427,SOYJYDV12AF72A276E,When In Rome,Heaven Knows,2,95
10190,TRUVSTW128F1455762,SOXYRKV12A6D4F61EB,Mary J. Blige,Be Without You,33,3
10191,TRUVVME12903CBA350,SORRBVQ12A58A7AA33,Taylor Swift,Change,3,10
10192,TRUVXLL128F932FACD,SOGTTPJ12AB017F964,Kool & The Gang,Ladies Night,24,8
10193,TRUVKAY128F42644B5,SOICXVK12A8C131450,Van Zant,Help Somebody,11,66
10194,TRUDWFS12903CD6C47,SOLDTZG12AB0188F63,White Plains,My Baby Loves Lovin',15,13
10195,TREHKAV128F1484C48,SOXIZDV12A6D4F63F1,White Plains,My Baby Loves Lovin',15,13
10196,TROCDKD128F92F128F,SOASKQV12A8C141DF0,White Plains,My Baby Loves Lovin',15,13
10197,TRUDGPB128E078FB27,SOKJRSD12A6701D0F1,Lost Boyz,Get Up,17,60
10198,TRUDIIT128F4222CAC,SOANXWM12A58A7BB6D,Tony Joe White,Save Your Sugar For Me,2,94
10199,TRUDNCD128E078F6F3,SOKPCRJ12A6701EC04,Jodeci,I'm Still Waiting,7,85
10200,TRUDLBI128F92E530B,SOFMAPN12A8C141D22,Miami Sound Machine,Conga,27,10
10201,TRUDLAI128F9317944,SOPYNFP12AB01876AC,Elvis Crespo,Suavemente,2,84
10202,TRUDEED128F4242DE8,SOSZRYU12AF729A7F9,Toby Keith,I'm Just Talkin' About Tonight,20,27
10203,TRUDJCS128F92FE592,SOVRXWC12AB018321F,Marty Robbins,Just Married,76,76
10204,TRUDYIC128F92F294E,SOYKZPH12AB01837F0,Red Rockers,China,10,53
10205,TRUOGAU128E0780EFD,SOSTBLT12A6310F992,Blink-182,The Rock Show,9,71
10206,TRJRMSH128F92EF37A,SOLLUDW12AB017DE07,Blink-182,The Rock Show,9,71
10207,TRUOGUG128F145DB1A,SOOAQUK12A6D4F66F9,Dinah Washington,You're A Sweetheart,2,98
10208,TRUOZXE128F42483FC,SOQUOWU12A8C13330E,The Shangri-Las,Give Him A Great Big Kiss,9,18
10209,TRUOZPQ128F92ECDD6,SOFEYWZ12A8C14135B,Bruce Springsteen,Devils & Dust,72,72
10210,TRVZBYZ128F4266096,SOASHJU12D021B2086,Bruce Springsteen,Devils & Dust,72,72
10211,TRUOTTN128F425C099,SOACEJK12A8C136E19,Van Morrison,Wild Night,11,28
10212,TRXQJMW128F425C08D,SOGYAQL12A8C13809F,Van Morrison,Wild Night,11,28
10213,TRUOTBA128F933595F,SOVTTAC12AB0182BD4,The Zombies,She's Coming Home,6,58
10214,TRUXGHF128E0791D12,SONCVJV12A67020E8C,Laura Lee,Dirty Man,7,68
10215,TRUXCMZ128F14850B2,SOSMBNX12D021908CF,The Beach Boys,Wouldn't It Be Nice,11,8
10216,TRUXCQM12903CAA811,SOZNDME12AB0188C27,Ronnie Dove,Kiss Away,8,25
10217,TRUXBQR128EF349A44,SOKNKAX12A6D4F9DD1,The Supremes,Where Did Our Love Go,14,1
10218,TRUXFFL128F145BB84,SOLXHRW12A6D4F5FBF,Donald Byrd,Black Byrd,6,88
10219,TRDJSVU128F1458326,SOXNOMS12A6D4F884E,Donald Byrd,Black Byrd,6,88
10220,TRUXLWW128F14567C4,SONIJFN12A6D4F7A7A,Tom Petty And The Heartbreakers,Learning To Fly,14,28
10221,TRUXVAY128F421CFBC,SOXANOF12A6D4FD182,John Mellencamp,Our Country,88,88
10222,TRUXDFP128F9321CB1,SOELVJT12A58A7949B,Billy Preston,Fancy Lady,4,71
10223,TRUXOXN128F4296394,SOIOGFG12A8C13CD4F,Hannah Montana,Nobody's Perfect,7,27
10224,TRUXYPX128F426C2C1,SODEPJP12A8C133E19,Romeo Void,A Girl In Trouble (Is A Temporary Thing),13,35
10225,TRUXYDP128F93234BD,SOYGKHG12AB01804C8,Taylor Swift,Crazier,8,17
10226,TRUKWTH128F429F221,SOLOGGT12AF72A97C5,Bachman-Turner Overdrive,Down To The Line,7,43
10227,TRUKHTE128F428CD8B,SOGENGP12A8C13B9E7,Donell Jones,U Know What's Up,24,7
10228,TRUKHZD128F92DF70A,SOHANBK12A8C13F96C,Bonnie Tyler,Total Eclipse Of The Heart,29,1
10229,TRVZAME128F9364C3E,SOQVRNV12A8C141278,Bonnie Tyler,Total Eclipse Of The Heart,29,1
10230,TRUKBTQ128F428C6FF,SOCJZFO12A8C138FC2,Lionel Richie,Just For You,17,92
10231,TRJFDQO128F4233459,SOEYUIF12A81C20733,Lionel Richie,Just For You,17,92
10232,TRDOQOV128F428C6FA,SOYKLOZ12A6D4FA245,Lionel Richie,Just For You,17,92
10233,TRKRIUL128F428C6FD,SOVGWKT12A8C138FBC,Lionel Richie,Just For You,17,92
10234,TRUKPAR12903D11AE8,SODYLFT12AC468634F,The Impressions,Gypsy Woman,15,20
10235,TRUKPVW128F4290453,SOCAIIC12A8C1393B1,Tracy Byrd,I'm From The Country,18,63
10236,TRXCMQD128F149DA60,SOQOJMG12AF729F1FF,Tracy Byrd,I'm From The Country,18,63
10237,TRUKUBF128F92DFFAE,SOPDXJJ12A8C147027,The Marketts,Surfer's Stomp,9,31
10238,TRLAPWO128F92F2C2E,SOTHJVD12A8C13F11F,The Marketts,Surfer's Stomp,9,31
10239,TRYFFJU128F42869A6,SOLUKOA12A8C1407D0,The Marketts,Surfer's Stomp,9,31
10240,TRUKEIZ128EF34B6C4,SOZIINA12A6BD537BB,Jesus Jones,Real Real Real,20,4
10241,TRUKVKD128F4238219,SOGCGTL12A8C133899,Terri Clark,You're Easy On The Eyes,12,40
10242,TRUYBTD128F4289EA2,SOZVVAU12A8C1387DC,Aaron Lines,You Can't Hide Beautiful,17,38
10243,TRUYBMJ12903CC8759,SOASRVU12A58A77DA3,Big & Rich,Wild West Show,9,85
10244,TRUYFQU128EF34DE9C,SOMJJKE12A6BD4D404,David Ruffin,My Whole World Ended (The Moment You Left Me),10,9
10245,TRSKHYB128F42BAE47,SOUQMSY12A8C141589,David Ruffin,My Whole World Ended (The Moment You Left Me),10,9
10246,TRUYARY128F92D13EA,SOBTGLX12A8C143ECC,Al Green,Sha-La-La (Make Me Happy),19,7
10247,TRUYAYT128F42A7F63,SOJCIWQ12A8C13D2B5,Rare Earth,(I Know) I'm Losing You,14,7
10248,TRXVCAO128F14916D5,SOJCZUR12A6D4F86B2,Rare Earth,(I Know) I'm Losing You,14,7
10249,TRUYPTD128F4289DE2,SOIOCOA12A8C13B171,Charley Pride,All I Have To Offer You (Is Me),5,91
10250,TRUYPFR128F932724B,SOIZAMU12A58A7762F,The Outfield,Since You've Been Gone,15,31
10251,TRUYSXX12903CCCF73,SOUMKHP12AB018E84A,The Wailers,Tall Cool One,23,36
10252,TRSHDSU12903CD38E5,SOTULGS12AB01889BE,The Wailers,Tall Cool One,23,36
10253,TRUYVZJ128F426E597,SOYJZEA12D0219C027,Aretha Franklin,Trouble In Mind,5,86
10254,TRUYDZE128F4291C0D,SOJCOYE12A8C13BE55,The Lovin' Spoonful,Daydream,12,2
10255,TRUYDXE128F424C207,SOIOEFD12A6D4FDDED,Scritti Politti,Wood Beez (Pray Like Aretha Franklin),4,91
10256,TRUYXLE128F4241A5E,SOCKJVP12A6D4F920C,Faith No More,Epic,21,9
10257,TRENIUZ12903D080A0,SOTMFVC12A58A7CD1C,Faith No More,Epic,21,9
10258,TRUYKEI128F4233659,SOFUVPZ12A6D4FCEA3,50 Cent,I Get Money,14,20
